qa_id,comparison,question,category,answer_type,is_answerable,recall@10_delta,hit@10_delta,mrr@10_delta,ndcg@10_delta,precision@10_delta,exact_match_delta,token_f1_delta,rouge_l_delta,total_latency_sec_delta
vlrag-796eb8f064,HybridGraph_minus_HybridOnly,"Chúng tôi đang xử lý hồ sơ cho một cụ ông 80 tuổi tại Hậu Giang, có người nói mức quà tặng cho cụ là 600.000 đồng, thông tin này có chính xác theo văn bản quy định của tỉnh không?",citation,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,-0.7497179159981897
vlrag-796eb8f064,HybridOnly_minus_DenseOnly,"Chúng tôi đang xử lý hồ sơ cho một cụ ông 80 tuổi tại Hậu Giang, có người nói mức quà tặng cho cụ là 600.000 đồng, thông tin này có chính xác theo văn bản quy định của tỉnh không?",citation,boolean,True,-1.0,-1.0,-0.1666666666666666,-0.3562071871080222,-0.1,0.0,0.0,0.0,25.276052364424405
vlrag-796eb8f064,HybridGraph_minus_DenseGraph,"Chúng tôi đang xử lý hồ sơ cho một cụ ông 80 tuổi tại Hậu Giang, có người nói mức quà tặng cho cụ là 600.000 đồng, thông tin này có chính xác theo văn bản quy định của tỉnh không?",citation,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,20.08787422642735
vlrag-7a875999b1,DenseGraph_minus_DenseOnly,"Chúng tôi đang muốn tìm hiểu xem con mình là học sinh trường công lập trên địa bàn, trúng tuyển đại học nguyện vọng một, thì có đủ điều kiện để tham gia đề án hỗ trợ đào tạo của thành phố hay không?",single_hop,boolean,True,0.0,0.0,0.0,0.053097570474025635,0.0,0.0,-0.0048076923076922976,-0.0048076923076922976,-1.3649705770003493
vlrag-7a875999b1,HybridGraph_minus_HybridOnly,"Chúng tôi đang muốn tìm hiểu xem con mình là học sinh trường công lập trên địa bàn, trúng tuyển đại học nguyện vọng một, thì có đủ điều kiện để tham gia đề án hỗ trợ đào tạo của thành phố hay không?",single_hop,boolean,True,0.0,0.0,0.0,0.03253201651083082,0.0,0.0,-0.005907626208378099,-0.005907626208378099,-0.5541105209995223
vlrag-7a875999b1,HybridOnly_minus_DenseOnly,"Chúng tôi đang muốn tìm hiểu xem con mình là học sinh trường công lập trên địa bàn, trúng tuyển đại học nguyện vọng một, thì có đủ điều kiện để tham gia đề án hỗ trợ đào tạo của thành phố hay không?",single_hop,boolean,True,0.0,0.0,0.0,0.020565553963194816,0.0,0.0,0.0006747638326586002,0.0006747638326586002,26.06672896542085
vlrag-7a875999b1,HybridGraph_minus_DenseGraph,"Chúng tôi đang muốn tìm hiểu xem con mình là học sinh trường công lập trên địa bàn, trúng tuyển đại học nguyện vọng một, thì có đủ điều kiện để tham gia đề án hỗ trợ đào tạo của thành phố hay không?",single_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.00042517006802720095,-0.00042517006802720095,26.877589021421677
vlrag-7b5c94943d,DenseGraph_minus_DenseOnly,"Trong trường hợp tôi cần tìm hiểu về các sổ kế toán chi tiết bổ sung dành cho cơ quan BHXH, tôi có thể xem thông tin ở đâu?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.046836191602601884,0.02696629213483137,-0.09285073699902568
vlrag-7b5c94943d,HybridGraph_minus_HybridOnly,"Trong trường hợp tôi cần tìm hiểu về các sổ kế toán chi tiết bổ sung dành cho cơ quan BHXH, tôi có thể xem thông tin ở đâu?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.046836191602601884,0.02696629213483137,-0.408883230000356
vlrag-7b5c94943d,HybridOnly_minus_DenseOnly,"Trong trường hợp tôi cần tìm hiểu về các sổ kế toán chi tiết bổ sung dành cho cơ quan BHXH, tôi có thể xem thông tin ở đâu?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.740301515424736
vlrag-7b5c94943d,HybridGraph_minus_DenseGraph,"Trong trường hợp tôi cần tìm hiểu về các sổ kế toán chi tiết bổ sung dành cho cơ quan BHXH, tôi có thể xem thông tin ở đâu?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.424269022423406
vlrag-7bd0cf9e12,DenseGraph_minus_DenseOnly,"Chúng tôi nghe nói Quy chế tổ chức và hoạt động của Chi cục Quản lý thị trường tỉnh Bình Phước ban hành năm 2002 đã bị hủy bỏ, thông tin này có chính xác theo văn bản pháp luật nào không?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.05803921568627449,-0.02823529411764708,-1.5825595039996188
vlrag-7bd0cf9e12,HybridGraph_minus_HybridOnly,"Chúng tôi nghe nói Quy chế tổ chức và hoạt động của Chi cục Quản lý thị trường tỉnh Bình Phước ban hành năm 2002 đã bị hủy bỏ, thông tin này có chính xác theo văn bản pháp luật nào không?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.03211841921519348,-0.027649769585253503,-1.647599693002114
vlrag-7bd0cf9e12,HybridOnly_minus_DenseOnly,"Chúng tôi nghe nói Quy chế tổ chức và hoạt động của Chi cục Quản lý thị trường tỉnh Bình Phước ban hành năm 2002 đã bị hủy bỏ, thông tin này có chính xác theo văn bản pháp luật nào không?",citation,abstractive,True,0.0,0.0,-0.25,-0.20025319549806453,0.0,0.0,0.018354978354978402,0.04571428571428571,26.4197814204187
vlrag-7bd0cf9e12,HybridGraph_minus_DenseGraph,"Chúng tôi nghe nói Quy chế tổ chức và hoạt động của Chi cục Quản lý thị trường tỉnh Bình Phước ban hành năm 2002 đã bị hủy bỏ, thông tin này có chính xác theo văn bản pháp luật nào không?",citation,abstractive,True,0.0,0.0,-0.25,-0.20025319549806453,0.0,0.0,0.044275774826059405,0.046299810246679285,26.354741231416206
vlrag-7dfba1ade4,DenseGraph_minus_DenseOnly,"Doanh nghiệp của tôi muốn đóng góp ý kiến và tham gia vào các hoạt động phổ biến pháp luật cho người lao động, vậy tôi cần làm gì để có thể tham gia và phía Hội đồng có trách nhiệm hỗ trợ tôi như thế nào?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.0042981629769195395,0.003709373528026305,-0.33422283300001254
vlrag-7dfba1ade4,HybridGraph_minus_HybridOnly,"Doanh nghiệp của tôi muốn đóng góp ý kiến và tham gia vào các hoạt động phổ biến pháp luật cho người lao động, vậy tôi cần làm gì để có thể tham gia và phía Hội đồng có trách nhiệm hỗ trợ tôi như thế nào?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01023302938196552,0.00010131712259370262,1.0813507410002785
vlrag-7dfba1ade4,HybridOnly_minus_DenseOnly,"Doanh nghiệp của tôi muốn đóng góp ý kiến và tham gia vào các hoạt động phổ biến pháp luật cho người lao động, vậy tôi cần làm gì để có thể tham gia và phía Hội đồng có trách nhiệm hỗ trợ tôi như thế nào?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.018133462282398538,-0.012330754352031015,25.278714211422937
vlrag-7dfba1ade4,HybridGraph_minus_DenseGraph,"Doanh nghiệp của tôi muốn đóng góp ý kiến và tham gia vào các hoạt động phổ biến pháp luật cho người lao động, vậy tôi cần làm gì để có thể tham gia và phía Hội đồng có trách nhiệm hỗ trợ tôi như thế nào?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.003602269923513479,-0.015938810757463617,26.694287785423228
vlrag-7e401112f7,DenseGraph_minus_DenseOnly,Nếu địa phương tôi muốn triển khai chương trình bảo vệ trẻ em có hoàn cảnh đặc biệt thì cần thực hiện theo các bước nào?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0825414064621233,0.0060412707032311,-1.4054432850016383
vlrag-7e401112f7,HybridGraph_minus_HybridOnly,Nếu địa phương tôi muốn triển khai chương trình bảo vệ trẻ em có hoàn cảnh đặc biệt thì cần thực hiện theo các bước nào?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0029490860431579946,0.0002208566640250903,-0.5865273470008106
vlrag-7e401112f7,HybridOnly_minus_DenseOnly,Nếu địa phương tôi muốn triển khai chương trình bảo vệ trẻ em có hoàn cảnh đặc biệt thì cần thực hiện theo các bước nào?,single_hop,abstractive,True,1.0,1.0,0.3333333333333333,0.5,0.1,0.0,0.010952340207067701,-0.012813382390690492,27.73446572142319
vlrag-7e401112f7,HybridGraph_minus_DenseGraph,Nếu địa phương tôi muốn triển khai chương trình bảo vệ trẻ em có hoàn cảnh đặc biệt thì cần thực hiện theo các bước nào?,single_hop,abstractive,True,1.0,1.0,0.3333333333333333,0.5,0.1,0.0,-0.0686399802118976,-0.0186337964298965,28.55338165942402
vlrag-7e93063448,DenseGraph_minus_DenseOnly,Nếu cơ sở của tôi muốn trang bị phương tiện phòng cháy chữa cháy thì có thời hạn cụ thể nào để hoàn tất việc mua sắm không?,single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029629629629630005,-0.0029629629629630005,-2.197207052000522
vlrag-7e93063448,HybridGraph_minus_HybridOnly,Nếu cơ sở của tôi muốn trang bị phương tiện phòng cháy chữa cháy thì có thời hạn cụ thể nào để hoàn tất việc mua sắm không?,single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5861244019138756,0.5861244019138756,0.11571082299997215
vlrag-7e93063448,HybridOnly_minus_DenseOnly,Nếu cơ sở của tôi muốn trang bị phương tiện phòng cháy chữa cháy thì có thời hạn cụ thể nào để hoàn tất việc mua sắm không?,single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0054545454545453995,0.0054545454545453995,24.0145734034183
vlrag-7e93063448,HybridGraph_minus_DenseGraph,Nếu cơ sở của tôi muốn trang bị phương tiện phòng cháy chữa cháy thì có thời hạn cụ thể nào để hoàn tất việc mua sắm không?,single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.594541910331384,0.594541910331384,26.327491278418794
vlrag-80122c1752,DenseGraph_minus_DenseOnly,Doanh nghiệp của tôi muốn làm thủ tục hành chính tại Ban Tôn giáo thuộc Sở Nội vụ tỉnh Bà Rịa - Vũng Tàu theo cơ chế một cửa thì cần liên hệ và nộp hồ sơ ở đâu?,single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.14548494983277588,-0.1337792642140469,-4.199771959000372
vlrag-80122c1752,HybridGraph_minus_HybridOnly,Doanh nghiệp của tôi muốn làm thủ tục hành chính tại Ban Tôn giáo thuộc Sở Nội vụ tỉnh Bà Rịa - Vũng Tàu theo cơ chế một cửa thì cần liên hệ và nộp hồ sơ ở đâu?,single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.028481012658227778,0.03586497890295359,0.25325416600026074
vlrag-80122c1752,HybridOnly_minus_DenseOnly,Doanh nghiệp của tôi muốn làm thủ tục hành chính tại Ban Tôn giáo thuộc Sở Nội vụ tỉnh Bà Rịa - Vũng Tàu theo cơ chế một cửa thì cần liên hệ và nộp hồ sơ ở đâu?,single_hop,extractive,True,0.0,0.0,0.75,0.569323441926607,0.0,0.0,-0.13461538461538458,-0.1410256410256411,23.063066381419677
vlrag-80122c1752,HybridGraph_minus_DenseGraph,Doanh nghiệp của tôi muốn làm thủ tục hành chính tại Ban Tôn giáo thuộc Sở Nội vụ tỉnh Bà Rịa - Vũng Tàu theo cơ chế một cửa thì cần liên hệ và nộp hồ sơ ở đâu?,single_hop,extractive,True,0.0,0.0,0.75,0.569323441926607,0.0,0.0,0.039350577875619075,0.028618602091359385,27.51609250642031
vlrag-81439311e2,DenseGraph_minus_DenseOnly,"Doanh nghiệp của tôi dự định đón một đoàn đối tác nước ngoài đến làm việc, chúng tôi cần gửi văn bản xin phép Ủy ban nhân dân Tỉnh trước bao lâu để đảm bảo đúng quy định?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.0676923076923077,-0.0676923076923077,0.38039652299994486
vlrag-81439311e2,HybridGraph_minus_HybridOnly,"Doanh nghiệp của tôi dự định đón một đoàn đối tác nước ngoài đến làm việc, chúng tôi cần gửi văn bản xin phép Ủy ban nhân dân Tỉnh trước bao lâu để đảm bảo đúng quy định?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.030671602326811195,0.031200423056583798,0.3930406110012008
vlrag-81439311e2,HybridOnly_minus_DenseOnly,"Doanh nghiệp của tôi dự định đón một đoàn đối tác nước ngoài đến làm việc, chúng tôi cần gửi văn bản xin phép Ủy ban nhân dân Tỉnh trước bao lâu để đảm bảo đúng quy định?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.0616393442622951,-0.0944262295081968,26.108205771419936
vlrag-81439311e2,HybridGraph_minus_DenseGraph,"Doanh nghiệp của tôi dự định đón một đoàn đối tác nước ngoài đến làm việc, chúng tôi cần gửi văn bản xin phép Ủy ban nhân dân Tỉnh trước bao lâu để đảm bảo đúng quy định?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0367245657568238,0.004466501240694698,26.12084985942119
vlrag-824f821daf,DenseGraph_minus_DenseOnly,"Làm sao để tôi biết các yêu cầu kỹ thuật đối với nghề Lưới Đáy hàng khơi tại Trà Vinh để khi cơ quan chức năng kiểm tra, tôi có căn cứ đối chiếu bảo vệ quyền lợi của mình?",citation,abstractive,True,0.0,0.0,-0.08333333333333331,-0.069323441926607,0.0,0.0,-0.045938375350140004,-0.04929971988795512,-5.750681823999004
vlrag-824f821daf,HybridGraph_minus_HybridOnly,"Làm sao để tôi biết các yêu cầu kỹ thuật đối với nghề Lưới Đáy hàng khơi tại Trà Vinh để khi cơ quan chức năng kiểm tra, tôi có căn cứ đối chiếu bảo vệ quyền lợi của mình?",citation,abstractive,True,-1.0,-1.0,-0.125,-0.3154648767857287,-0.1,0.0,-0.016402358110900905,-0.039591898888381286,-0.36936402700121107
vlrag-824f821daf,HybridOnly_minus_DenseOnly,"Làm sao để tôi biết các yêu cầu kỹ thuật đối với nghề Lưới Đáy hàng khơi tại Trà Vinh để khi cơ quan chức năng kiểm tra, tôi có căn cứ đối chiếu bảo vệ quyền lợi của mình?",citation,abstractive,True,0.0,0.0,-0.20833333333333331,-0.1845351232142713,0.0,0.0,-0.04598623368945559,-0.040876652168405025,22.119249370421755
vlrag-824f821daf,HybridGraph_minus_DenseGraph,"Làm sao để tôi biết các yêu cầu kỹ thuật đối với nghề Lưới Đáy hàng khơi tại Trà Vinh để khi cơ quan chức năng kiểm tra, tôi có căn cứ đối chiếu bảo vệ quyền lợi của mình?",citation,abstractive,True,-1.0,-1.0,-0.25,-0.430676558073393,-0.1,0.0,-0.016450216450216493,-0.031168831168831193,27.500567167419547
vlrag-828b3b9210,DenseGraph_minus_DenseOnly,"Trong trường hợp tôi cần kiểm tra việc thực hiện, hướng dẫn sử dụng nguồn kinh phí của Quỹ phòng chống tội phạm thì tôi nên liên hệ với đơn vị nào?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.013636363636363703,0.013636363636363703,-2.361203802999852
vlrag-828b3b9210,HybridGraph_minus_HybridOnly,"Trong trường hợp tôi cần kiểm tra việc thực hiện, hướng dẫn sử dụng nguồn kinh phí của Quỹ phòng chống tội phạm thì tôi nên liên hệ với đơn vị nào?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.0416666666666666,-0.0416666666666666,-2.13464994400055
vlrag-828b3b9210,HybridOnly_minus_DenseOnly,"Trong trường hợp tôi cần kiểm tra việc thực hiện, hướng dẫn sử dụng nguồn kinh phí của Quỹ phòng chống tội phạm thì tôi nên liên hệ với đơn vị nào?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0053030303030303025,0.0053030303030303025,25.912775831423858
vlrag-828b3b9210,HybridGraph_minus_DenseGraph,"Trong trường hợp tôi cần kiểm tra việc thực hiện, hướng dẫn sử dụng nguồn kinh phí của Quỹ phòng chống tội phạm thì tôi nên liên hệ với đơn vị nào?",single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,26.13932969042316
vlrag-8292dad830,DenseGraph_minus_DenseOnly,"Sắp tới tôi dự định làm hồ sơ khen thưởng ngành Tư pháp, tôi nghe nói có một văn bản là Quyết định 102/2005/QĐ-BTP quy định về Kỷ niệm chương 'Vì sự nghiệp Tư pháp', không biết văn bản này hiện có đúng là căn cứ để xét tặng không?",citation,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477143975999752
vlrag-8292dad830,HybridGraph_minus_HybridOnly,"Sắp tới tôi dự định làm hồ sơ khen thưởng ngành Tư pháp, tôi nghe nói có một văn bản là Quyết định 102/2005/QĐ-BTP quy định về Kỷ niệm chương 'Vì sự nghiệp Tư pháp', không biết văn bản này hiện có đúng là căn cứ để xét tặng không?",citation,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38874193899937737
vlrag-8292dad830,HybridOnly_minus_DenseOnly,"Sắp tới tôi dự định làm hồ sơ khen thưởng ngành Tư pháp, tôi nghe nói có một văn bản là Quyết định 102/2005/QĐ-BTP quy định về Kỷ niệm chương 'Vì sự nghiệp Tư pháp', không biết văn bản này hiện có đúng là căn cứ để xét tặng không?",citation,boolean,True,-1.0,-1.0,-0.3333333333333333,-0.5,-0.1,0.0,0.0,0.0,27.176224833422513
vlrag-8292dad830,HybridGraph_minus_DenseGraph,"Sắp tới tôi dự định làm hồ sơ khen thưởng ngành Tư pháp, tôi nghe nói có một văn bản là Quyết định 102/2005/QĐ-BTP quy định về Kỷ niệm chương 'Vì sự nghiệp Tư pháp', không biết văn bản này hiện có đúng là căn cứ để xét tặng không?",citation,boolean,True,-1.0,-1.0,-0.3333333333333333,-0.5,-0.1,0.0,0.0,0.0,26.310338918423383
vlrag-83685e1762,DenseGraph_minus_DenseOnly,Nếu khu vực của tôi muốn phát triển theo hướng đô thị thông minh thì tôi có áp dụng các quy định về phát triển đô thị tại Nghị định 35/2026/NĐ-CP không?,multi_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.435480059000156
vlrag-83685e1762,HybridGraph_minus_HybridOnly,Nếu khu vực của tôi muốn phát triển theo hướng đô thị thông minh thì tôi có áp dụng các quy định về phát triển đô thị tại Nghị định 35/2026/NĐ-CP không?,multi_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.018018018018018,-0.018018018018018,-0.6993801569988101
vlrag-83685e1762,HybridOnly_minus_DenseOnly,Nếu khu vực của tôi muốn phát triển theo hướng đô thị thông minh thì tôi có áp dụng các quy định về phát triển đô thị tại Nghị định 35/2026/NĐ-CP không?,multi_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018,0.018018018018018,24.338219215423067
vlrag-83685e1762,HybridGraph_minus_DenseGraph,Nếu khu vực của tôi muốn phát triển theo hướng đô thị thông minh thì tôi có áp dụng các quy định về phát triển đô thị tại Nghị định 35/2026/NĐ-CP không?,multi_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.074319117424412
vlrag-83fbd6bd48,DenseGraph_minus_DenseOnly,"Nếu tôi là cán bộ viên chức đang công tác tại tỉnh An Giang, tôi có được hỗ trợ kinh phí khi tham gia các lớp bồi dưỡng nghiệp vụ không?",single_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12860696100005953
vlrag-83fbd6bd48,HybridGraph_minus_HybridOnly,"Nếu tôi là cán bộ viên chức đang công tác tại tỉnh An Giang, tôi có được hỗ trợ kinh phí khi tham gia các lớp bồi dưỡng nghiệp vụ không?",single_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5626094180006476
vlrag-83fbd6bd48,HybridOnly_minus_DenseOnly,"Nếu tôi là cán bộ viên chức đang công tác tại tỉnh An Giang, tôi có được hỗ trợ kinh phí khi tham gia các lớp bồi dưỡng nghiệp vụ không?",single_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.072784261421646
vlrag-83fbd6bd48,HybridGraph_minus_DenseGraph,"Nếu tôi là cán bộ viên chức đang công tác tại tỉnh An Giang, tôi có được hỗ trợ kinh phí khi tham gia các lớp bồi dưỡng nghiệp vụ không?",single_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.506786718422234
vlrag-848b5d3ee1,DenseGraph_minus_DenseOnly,"Tôi là chủ hộ kinh doanh, nếu tôi tham gia đóng góp cho Quỹ Phòng, chống tội phạm tỉnh Long An thì tôi có được hưởng chính sách bảo vệ hay quyền lợi cụ thể nào không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2518050150001727
vlrag-848b5d3ee1,HybridGraph_minus_HybridOnly,"Tôi là chủ hộ kinh doanh, nếu tôi tham gia đóng góp cho Quỹ Phòng, chống tội phạm tỉnh Long An thì tôi có được hưởng chính sách bảo vệ hay quyền lợi cụ thể nào không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8397885779995704
vlrag-848b5d3ee1,HybridOnly_minus_DenseOnly,"Tôi là chủ hộ kinh doanh, nếu tôi tham gia đóng góp cho Quỹ Phòng, chống tội phạm tỉnh Long An thì tôi có được hưởng chính sách bảo vệ hay quyền lợi cụ thể nào không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.151023487421927
vlrag-848b5d3ee1,HybridGraph_minus_DenseGraph,"Tôi là chủ hộ kinh doanh, nếu tôi tham gia đóng góp cho Quỹ Phòng, chống tội phạm tỉnh Long An thì tôi có được hưởng chính sách bảo vệ hay quyền lợi cụ thể nào không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.24261708042167
vlrag-854a4250d8,DenseGraph_minus_DenseOnly,"Tôi đang tham gia nghiên cứu y sinh học, nếu tổ chức của tôi không tự thành lập Hội đồng đạo đức cấp cơ sở thì việc đánh giá đạo đức cho nghiên cứu của tôi sẽ được giải quyết như thế nào?",cross_document,abstractive,True,-0.2,-1.0,-0.1666666666666666,-0.1208113026994942,-0.1,0.0,-0.11617055510860819,-0.20756234915526942,-0.2819527250003375
vlrag-854a4250d8,HybridGraph_minus_HybridOnly,"Tôi đang tham gia nghiên cứu y sinh học, nếu tổ chức của tôi không tự thành lập Hội đồng đạo đức cấp cơ sở thì việc đánh giá đạo đức cho nghiên cứu của tôi sẽ được giải quyết như thế nào?",cross_document,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.003305785123966898,-0.0030303030303031053,-0.4559189770006924
vlrag-854a4250d8,HybridOnly_minus_DenseOnly,"Tôi đang tham gia nghiên cứu y sinh học, nếu tổ chức của tôi không tự thành lập Hội đồng đạo đức cấp cơ sở thì việc đánh giá đạo đức cho nghiên cứu của tôi sẽ được giải quyết như thế nào?",cross_document,abstractive,True,0.0,0.0,0.8333333333333334,0.21834890257412193,0.0,0.0,-0.0070796460176991705,-0.022713864306784515,26.333424397423816
vlrag-854a4250d8,HybridGraph_minus_DenseGraph,"Tôi đang tham gia nghiên cứu y sinh học, nếu tổ chức của tôi không tự thành lập Hội đồng đạo đức cấp cơ sở thì việc đánh giá đạo đức cho nghiên cứu của tôi sẽ được giải quyết như thế nào?",cross_document,abstractive,True,0.2,1.0,1.0,0.3391602052736161,0.1,0.0,0.10578512396694212,0.1818181818181818,26.15945814542346
vlrag-8716fdf2a9,DenseGraph_minus_DenseOnly,"Sắp tới tôi dự định kinh doanh thức ăn chăn nuôi, vậy tôi có trường hợp nào được miễn trừ việc đăng ký sản xuất hoặc không cần giấy phép không?",single_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7621180109999837
vlrag-8716fdf2a9,HybridGraph_minus_HybridOnly,"Sắp tới tôi dự định kinh doanh thức ăn chăn nuôi, vậy tôi có trường hợp nào được miễn trừ việc đăng ký sản xuất hoặc không cần giấy phép không?",single_hop,boolean,True,0.33333333333333337,0.0,0.0,0.18154179253735264,0.09999999999999998,0.0,0.0,0.0,-0.28805879899846687
vlrag-8716fdf2a9,HybridOnly_minus_DenseOnly,"Sắp tới tôi dự định kinh doanh thức ăn chăn nuôi, vậy tôi có trường hợp nào được miễn trừ việc đăng ký sản xuất hoặc không cần giấy phép không?",single_hop,boolean,True,0.6666666666666666,1.0,0.3333333333333333,0.4367467095119258,0.2,0.0,0.0,0.0,26.209271399423592
vlrag-8716fdf2a9,HybridGraph_minus_DenseGraph,"Sắp tới tôi dự định kinh doanh thức ăn chăn nuôi, vậy tôi có trường hợp nào được miễn trừ việc đăng ký sản xuất hoặc không cần giấy phép không?",single_hop,boolean,True,1.0,1.0,0.3333333333333333,0.6182885020492784,0.3,0.0,0.0,0.0,26.68333061142511
vlrag-877f9ccbe3,DenseGraph_minus_DenseOnly,"Doanh nghiệp của tôi có cơ sở sản xuất tại Hà Nam, nếu trong quá trình xây dựng hoặc áp dụng các văn bản quy phạm pháp luật của tỉnh mà chúng tôi không thực hiện đúng trình tự, thủ tục thì sẽ bị xử lý như thế nào?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0037776578521316953,0.0221262817053427,-0.9794562769998256
vlrag-877f9ccbe3,HybridGraph_minus_HybridOnly,"Doanh nghiệp của tôi có cơ sở sản xuất tại Hà Nam, nếu trong quá trình xây dựng hoặc áp dụng các văn bản quy phạm pháp luật của tỉnh mà chúng tôi không thực hiện đúng trình tự, thủ tục thì sẽ bị xử lý như thế nào?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5700404858299595,0.5854251012145749,-0.5209781390003663
vlrag-877f9ccbe3,HybridOnly_minus_DenseOnly,"Doanh nghiệp của tôi có cơ sở sản xuất tại Hà Nam, nếu trong quá trình xây dựng hoặc áp dụng các văn bản quy phạm pháp luật của tỉnh mà chúng tôi không thực hiện đúng trình tự, thủ tục thì sẽ bị xử lý như thế nào?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.006492589978828497,0.009456598447424101,26.782947599422364
vlrag-877f9ccbe3,HybridGraph_minus_DenseGraph,"Doanh nghiệp của tôi có cơ sở sản xuất tại Hà Nam, nếu trong quá trình xây dựng hoặc áp dụng các văn bản quy phạm pháp luật của tỉnh mà chúng tôi không thực hiện đúng trình tự, thủ tục thì sẽ bị xử lý như thế nào?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5727554179566563,0.5727554179566563,27.241425737421824
vlrag-879cc8abaa,DenseGraph_minus_DenseOnly,"Gia đình tôi nghe nói có văn bản về tiêu chuẩn kỹ thuật gói tin để kết nối dịch vụ công, không biết có đúng không và quy định đó dựa trên cơ sở pháp lý nào?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.15179020193359544,0.12453064482748422,-5.492693889000295
vlrag-879cc8abaa,HybridGraph_minus_HybridOnly,"Gia đình tôi nghe nói có văn bản về tiêu chuẩn kỹ thuật gói tin để kết nối dịch vụ công, không biết có đúng không và quy định đó dựa trên cơ sở pháp lý nào?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.018578603493488555,-0.0046224276634517225,-0.26591569099946
vlrag-879cc8abaa,HybridOnly_minus_DenseOnly,"Gia đình tôi nghe nói có văn bản về tiêu chuẩn kỹ thuật gói tin để kết nối dịch vụ công, không biết có đúng không và quy định đó dựa trên cơ sở pháp lý nào?",citation,abstractive,True,0.0,0.0,0.5,0.36907024642854247,0.0,0.0,0.1383673831416491,0.11110782603553793,21.772317545423164
